sample_token,attribute,error_rate
c1676a2feac74eee8aa38ca3901787d6,weather,0.133
c18d3bcc9297454ba52112c079cb756e,time_of_day,0.2
c18d3bcc9297454ba52112c079cb756e,vehicle_density,0.2
c18d3bcc9297454ba52112c079cb756e,vru_present,1.0
c1eed31234b94e9f8e22fbf3428b0ac2,time_of_day,0.2
c1eed31234b94e9f8e22fbf3428b0ac2,vehicle_density,1.0
c1eed31234b94e9f8e22fbf3428b0ac2,vru_present,0.0
c235638ed66145988d17f9d0601923f2,time_of_day,0.0
c235638ed66145988d17f9d0601923f2,vehicle_density,0.133
c235638ed66145988d17f9d0601923f2,vru_present,0.8
c235638ed66145988d17f9d0601923f2,weather,0.0
c36e8482feb041de9f081e76396cf4fe,time_of_day,0.2
c36e8482feb041de9f081e76396cf4fe,vehicle_density,0.467
c36e8482feb041de9f081e76396cf4fe,vru_present,0.6
c36e8482feb041de9f081e76396cf4fe,weather,0.0
c4f9b75136384ec4a76c4adfc28b4259,time_of_day,0.0
c4f9b75136384ec4a76c4adfc28b4259,vehicle_density,1.0
c4f9b75136384ec4a76c4adfc28b4259,vru_present,0.333
c4f9b75136384ec4a76c4adfc28b4259,weather,0.0
c537fef0b4b241df92f44daa976fe5b3,time_of_day,0.0
c537fef0b4b241df92f44daa976fe5b3,vehicle_density,1.0
c537fef0b4b241df92f44daa976fe5b3,vru_present,0.933
c537fef0b4b241df92f44daa976fe5b3,weather,0.2
c567f9b8e9f34817acdc9c49d791c557,time_of_day,0.2
c567f9b8e9f34817acdc9c49d791c557,vehicle_density,0.867
c567f9b8e9f34817acdc9c49d791c557,vru_present,0.8
c59e60042a8643e899008da2e446acca,time_of_day,0.0
c59e60042a8643e899008da2e446acca,vehicle_density,0.933
c59e60042a8643e899008da2e446acca,vru_present,0.0
c59e60042a8643e899008da2e446acca,weather,0.0
c5a8f6d7a0fe4858b318aeac2524098f,time_of_day,0.0
c5a8f6d7a0fe4858b318aeac2524098f,vehicle_density,0.667
c5a8f6d7a0fe4858b318aeac2524098f,vru_present,0.6
c5a8f6d7a0fe4858b318aeac2524098f,weather,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,time_of_day,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,vehicle_density,1.0
c5f58c19249d4137ae063b0e9ecd8b8e,vru_present,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,weather,0.133
c631b61375a642b6b110f5bd5543ef7a,time_of_day,0.2
c631b61375a642b6b110f5bd5543ef7a,vehicle_density,0.8
c631b61375a642b6b110f5bd5543ef7a,vru_present,0.333
c631b61375a642b6b110f5bd5543ef7a,weather,0.0
c69f16f8568a4479ab2f200c802309d9,time_of_day,0.2
c69f16f8568a4479ab2f200c802309d9,vehicle_density,0.533
c69f16f8568a4479ab2f200c802309d9,vru_present,1.0
c69f16f8568a4479ab2f200c802309d9,weather,0.667
c78067571d104caba7c568a847d56971,time_of_day,0.067
c78067571d104caba7c568a847d56971,vehicle_density,1.0
c78067571d104caba7c568a847d56971,vru_present,0.067
c78067571d104caba7c568a847d56971,weather,0.2
c844bf5a9f2243ff8f4bf2c85fe218ff,time_of_day,0.2
c844bf5a9f2243ff8f4bf2c85fe218ff,vehicle_density,1.0
c844bf5a9f2243ff8f4bf2c85fe218ff,vru_present,0.733
c844bf5a9f2243ff8f4bf2c85fe218ff,weather,0.0
c923fe08b2ff4e27975d2bf30934383b,time_of_day,0.133
c923fe08b2ff4e27975d2bf30934383b,vehicle_density,0.333
c923fe08b2ff4e27975d2bf30934383b,vru_present,0.133
c923fe08b2ff4e27975d2bf30934383b,weather,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,time_of_day,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,vehicle_density,0.533
c9304cf98aad4ff0bb5b0cff0aab65d2,vru_present,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,weather,0.0
c9e812f2705b4b198f4675dfaa33812d,time_of_day,0.2
c9e812f2705b4b198f4675dfaa33812d,vehicle_density,0.733
c9e812f2705b4b198f4675dfaa33812d,vru_present,0.333
c9e812f2705b4b198f4675dfaa33812d,weather,0.0
ca0a3858c31e4281866e2b2a7f7c0db0,time_of_day,0.133
ca0a3858c31e4281866e2b2a7f7c0db0,vehicle_density,1.0
ca0a3858c31e4281866e2b2a7f7c0db0,vru_present,1.0
ca0a3858c31e4281866e2b2a7f7c0db0,weather,0.2
ca6000b81f2b4b598502b1e93e334a1d,time_of_day,0.0
ca6000b81f2b4b598502b1e93e334a1d,vehicle_density,1.0
ca6000b81f2b4b598502b1e93e334a1d,vru_present,1.0
ca6000b81f2b4b598502b1e93e334a1d,weather,0.933
ca9a282c9e77460f8360f564131a8af5,time_of_day,0.0
ca9a282c9e77460f8360f564131a8af5,vehicle_density,0.8
ca9a282c9e77460f8360f564131a8af5,vru_present,0.133
ca9a282c9e77460f8360f564131a8af5,weather,0.0
cb4e6195faad467094fbd4d0a9e960e9,time_of_day,0.2
cb4e6195faad467094fbd4d0a9e960e9,vehicle_density,1.0
cb4e6195faad467094fbd4d0a9e960e9,vru_present,1.0
cc0342fe162348dc9445493aab4b463e,time_of_day,0.2
cc0342fe162348dc9445493aab4b463e,vehicle_density,0.4
cc0342fe162348dc9445493aab4b463e,vru_present,1.0
cc0342fe162348dc9445493aab4b463e,weather,0.8
cc57c1ea80fe46a7abddfdb15654c872,time_of_day,0.0
cc57c1ea80fe46a7abddfdb15654c872,vehicle_density,0.8
cc57c1ea80fe46a7abddfdb15654c872,vru_present,0.0
cc57c1ea80fe46a7abddfdb15654c872,weather,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,time_of_day,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,vehicle_density,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,vru_present,0.533
cd21dbfc3bd749c7b10a5c42562e0c42,weather,0.133
cd9964f8c3d34383b16e9c2997de1ed0,time_of_day,0.0
cd9964f8c3d34383b16e9c2997de1ed0,vehicle_density,1.0
cd9964f8c3d34383b16e9c2997de1ed0,vru_present,1.0
cd9964f8c3d34383b16e9c2997de1ed0,weather,0.067
ce94ef7a0522468e81c0e2b3a2f1e12d,time_of_day,0.067
ce94ef7a0522468e81c0e2b3a2f1e12d,vehicle_density,0.0
ce94ef7a0522468e81c0e2b3a2f1e12d,vru_present,0.0
ce94ef7a0522468e81c0e2b3a2f1e12d,weather,0.067
d0ecf474e0e64950aa265cd44b9c9d75,time_of_day,0.0
d0ecf474e0e64950aa265cd44b9c9d75,vehicle_density,0.867
d0ecf474e0e64950aa265cd44b9c9d75,vru_present,0.133
d0ecf474e0e64950aa265cd44b9c9d75,weather,0.0
d1136fce62f14400a069613e274f46f7,time_of_day,0.8
d1136fce62f14400a069613e274f46f7,vehicle_density,0.267
d1136fce62f14400a069613e274f46f7,vru_present,0.2
d148d50ba9be44bcb2105d8da47425b4,time_of_day,0.2
d148d50ba9be44bcb2105d8da47425b4,vehicle_density,0.667
d148d50ba9be44bcb2105d8da47425b4,vru_present,0.0
d148d50ba9be44bcb2105d8da47425b4,weather,0.8
d2ae3c5bbb5343a393882b44d56f8da3,time_of_day,0.0
d2ae3c5bbb5343a393882b44d56f8da3,vehicle_density,0.933
d2ae3c5bbb5343a393882b44d56f8da3,vru_present,0.133
d2ae3c5bbb5343a393882b44d56f8da3,weather,0.067
d3c0bbf933594f7184e20d761b6416f4,time_of_day,0.0
d3c0bbf933594f7184e20d761b6416f4,vehicle_density,0.867
d3c0bbf933594f7184e20d761b6416f4,vru_present,0.133
d3c0bbf933594f7184e20d761b6416f4,weather,0.0
d61ef2ae3bd54793b8beec55061940f0,time_of_day,0.2
d61ef2ae3bd54793b8beec55061940f0,vehicle_density,1.0
d61ef2ae3bd54793b8beec55061940f0,vru_present,0.333
d61ef2ae3bd54793b8beec55061940f0,weather,0.0
d68668cb98fe4be5a00f58b5ac8a0a7d,time_of_day,0.067
d68668cb98fe4be5a00f58b5ac8a0a7d,vehicle_density,1.0
d68668cb98fe4be5a00f58b5ac8a0a7d,vru_present,0.867
d68668cb98fe4be5a00f58b5ac8a0a7d,weather,0.2
d6b0de49811b4d1b86a0933719c0c44a,time_of_day,0.267
d6b0de49811b4d1b86a0933719c0c44a,vehicle_density,1.0
d6b0de49811b4d1b86a0933719c0c44a,vru_present,0.933
d6b0de49811b4d1b86a0933719c0c44a,weather,0.067
d7387fb5a21d40a990a5842cca61af1c,time_of_day,0.0
d7387fb5a21d40a990a5842cca61af1c,vehicle_density,1.0
d7387fb5a21d40a990a5842cca61af1c,vru_present,0.6
d7387fb5a21d40a990a5842cca61af1c,weather,0.0
d7bea9a3552b40e29d42324108dff575,time_of_day,0.0
d7bea9a3552b40e29d42324108dff575,vehicle_density,0.733
d7bea9a3552b40e29d42324108dff575,vru_present,0.2
d7bea9a3552b40e29d42324108dff575,weather,0.0
d7cb9aa06de1442d8e2a22d562045cb4,time_of_day,0.2
d7cb9aa06de1442d8e2a22d562045cb4,vehicle_density,0.667
d7cb9aa06de1442d8e2a22d562045cb4,vru_present,0.067
d7cb9aa06de1442d8e2a22d562045cb4,weather,0.067
d8251bbc2105497ab8ec80827d4429aa,time_of_day,0.2
d8251bbc2105497ab8ec80827d4429aa,vehicle_density,1.0
d8251bbc2105497ab8ec80827d4429aa,vru_present,0.4
daae21dc94b74898a7362922e8792415,time_of_day,0.0
daae21dc94b74898a7362922e8792415,vehicle_density,0.933
daae21dc94b74898a7362922e8792415,vru_present,1.0
db0173c29e1e43d1b5535f48e541efdf,time_of_day,0.2
db0173c29e1e43d1b5535f48e541efdf,vehicle_density,0.733
db0173c29e1e43d1b5535f48e541efdf,vru_present,1.0
db0173c29e1e43d1b5535f48e541efdf,weather,0.733
dc03fe4e0a374592af7701c66d5276c4,time_of_day,0.0
dc03fe4e0a374592af7701c66d5276c4,vehicle_density,0.933
dc03fe4e0a374592af7701c66d5276c4,vru_present,0.8
dc03fe4e0a374592af7701c66d5276c4,weather,0.0
dc4c80e8a1534ff8a3eb80307341161c,time_of_day,0.0
dc4c80e8a1534ff8a3eb80307341161c,vehicle_density,0.267
dc4c80e8a1534ff8a3eb80307341161c,vru_present,0.267
dc4c80e8a1534ff8a3eb80307341161c,weather,0.067
dc53cf076d114df7bb59c2a0b3bc3154,time_of_day,0.267
dc53cf076d114df7bb59c2a0b3bc3154,vehicle_density,1.0
dc53cf076d114df7bb59c2a0b3bc3154,vru_present,0.267
dc53cf076d114df7bb59c2a0b3bc3154,weather,0.0
dca2cc206bb34bc197ae8ebdaed22f35,time_of_day,0.2
dca2cc206bb34bc197ae8ebdaed22f35,vehicle_density,1.0
dca2cc206bb34bc197ae8ebdaed22f35,vru_present,0.0
dca2cc206bb34bc197ae8ebdaed22f35,weather,0.2
dcbe451d383e450786aaad04ab9d3790,time_of_day,0.0
dcbe451d383e450786aaad04ab9d3790,vehicle_density,0.933
dcbe451d383e450786aaad04ab9d3790,vru_present,0.2
dcbe451d383e450786aaad04ab9d3790,weather,0.0
dd8d85a47000418e849e4cb2f2a3f45f,time_of_day,0.067
dd8d85a47000418e849e4cb2f2a3f45f,vehicle_density,1.0
dd8d85a47000418e849e4cb2f2a3f45f,vru_present,0.067
dd8d85a47000418e849e4cb2f2a3f45f,weather,0.2
dde297c8e12f44c4bc2f2c80e49d2b5a,time_of_day,0.0
dde297c8e12f44c4bc2f2c80e49d2b5a,vehicle_density,1.0
dde297c8e12f44c4bc2f2c80e49d2b5a,vru_present,0.933
dde297c8e12f44c4bc2f2c80e49d2b5a,weather,0.0
de7593d76648450e947ba0c203dee1b0,time_of_day,0.067
de7593d76648450e947ba0c203dee1b0,vehicle_density,0.267
de7593d76648450e947ba0c203dee1b0,vru_present,0.0
de7593d76648450e947ba0c203dee1b0,weather,0.0
de9432d4fc7a4e5a985e2bc628eb614c,time_of_day,0.2
de9432d4fc7a4e5a985e2bc628eb614c,vehicle_density,1.0
de9432d4fc7a4e5a985e2bc628eb614c,vru_present,1.0
de9432d4fc7a4e5a985e2bc628eb614c,weather,0.067
df7066fa5f0d4b708982747cc3feed14,time_of_day,0.0
df7066fa5f0d4b708982747cc3feed14,vehicle_density,1.0
df7066fa5f0d4b708982747cc3feed14,vru_present,0.467
df7066fa5f0d4b708982747cc3feed14,weather,0.0
e00dc15130dc44e796687baadd076ae4,time_of_day,0.0
e00dc15130dc44e796687baadd076ae4,vehicle_density,0.933
e00dc15130dc44e796687baadd076ae4,vru_present,0.6
e0845f5322254dafadbbed75aaa07969,time_of_day,0.133
e0845f5322254dafadbbed75aaa07969,vehicle_density,1.0
e0845f5322254dafadbbed75aaa07969,vru_present,0.2
e0845f5322254dafadbbed75aaa07969,weather,0.0
e10f8dcb73e646af840d9955a70a63d5,time_of_day,0.4
e10f8dcb73e646af840d9955a70a63d5,vehicle_density,0.933
e10f8dcb73e646af840d9955a70a63d5,vru_present,0.8
e10f8dcb73e646af840d9955a70a63d5,weather,0.2
e122a34ec57c4edf8311b40c3f85f863,time_of_day,0.0
e122a34ec57c4edf8311b40c3f85f863,vehicle_density,1.0
e122a34ec57c4edf8311b40c3f85f863,vru_present,1.0
e122a34ec57c4edf8311b40c3f85f863,weather,0.2
e174cb43655f49dab7ffa27b973670e3,time_of_day,0.2
e174cb43655f49dab7ffa27b973670e3,vehicle_density,1.0
e174cb43655f49dab7ffa27b973670e3,vru_present,1.0
e3bcde4a06124931a097ef2a211aaaef,time_of_day,0.0
e3bcde4a06124931a097ef2a211aaaef,vehicle_density,1.0
e3bcde4a06124931a097ef2a211aaaef,vru_present,0.067
e3bcde4a06124931a097ef2a211aaaef,weather,0.2
e426ccb3e7874894b16e06774ae5ec42,time_of_day,0.0
e426ccb3e7874894b16e06774ae5ec42,vehicle_density,0.733
e426ccb3e7874894b16e06774ae5ec42,vru_present,0.6
e426ccb3e7874894b16e06774ae5ec42,weather,0.0
e54b784a608644a2804fcf800c7499f7,time_of_day,0.2
e54b784a608644a2804fcf800c7499f7,vehicle_density,0.8
e54b784a608644a2804fcf800c7499f7,vru_present,1.0
e63b83b436a0479db7362338cdfab118,time_of_day,0.2
e63b83b436a0479db7362338cdfab118,vehicle_density,0.8
e63b83b436a0479db7362338cdfab118,vru_present,0.667
e6b0b282aa174a978272dc2d0a89d560,time_of_day,0.8
e6b0b282aa174a978272dc2d0a89d560,vehicle_density,1.0
e6b0b282aa174a978272dc2d0a89d560,vru_present,0.0
e6e877f31dd447199b56cae07f86daad,time_of_day,0.2
e6e877f31dd447199b56cae07f86daad,vehicle_density,1.0
e6e877f31dd447199b56cae07f86daad,vru_present,1.0
e8b1863300964b2481fee312496d06d8,time_of_day,0.0
e8b1863300964b2481fee312496d06d8,vehicle_density,0.533
e8b1863300964b2481fee312496d06d8,vru_present,1.0
e8b1863300964b2481fee312496d06d8,weather,0.6
e9a1c915c0d641d0b0a3019112a1ee90,time_of_day,0.0
e9a1c915c0d641d0b0a3019112a1ee90,vehicle_density,0.933
e9a1c915c0d641d0b0a3019112a1ee90,vru_present,0.467
e9a1c915c0d641d0b0a3019112a1ee90,weather,0.0
ebce5a3b3484446580028d6538e69a81,time_of_day,0.0
ebce5a3b3484446580028d6538e69a81,vehicle_density,1.0
ebce5a3b3484446580028d6538e69a81,vru_present,1.0
ebce5a3b3484446580028d6538e69a81,weather,0.133
ecd49e3c38624c77b8aac8df445d49ba,time_of_day,0.0
ecd49e3c38624c77b8aac8df445d49ba,vehicle_density,0.8
ecd49e3c38624c77b8aac8df445d49ba,vru_present,0.333
ecd49e3c38624c77b8aac8df445d49ba,weather,0.0
ed1eee39e3dd4c30a3d932e3ceaa92c2,time_of_day,0.0
ed1eee39e3dd4c30a3d932e3ceaa92c2,vehicle_density,0.667
ed1eee39e3dd4c30a3d932e3ceaa92c2,vru_present,0.4
ed1eee39e3dd4c30a3d932e3ceaa92c2,weather,0.0
ed2e7d24f2ad41abb3d37cd9a0ca8e89,time_of_day,0.2
ed2e7d24f2ad41abb3d37cd9a0ca8e89,vehicle_density,0.8
ed2e7d24f2ad41abb3d37cd9a0ca8e89,vru_present,1.0
ed2e7d24f2ad41abb3d37cd9a0ca8e89,weather,0.8
ed5b84e7ea6f434e99d7816b37d15f2f,time_of_day,0.0
ed5b84e7ea6f434e99d7816b37d15f2f,vehicle_density,1.0
ed5b84e7ea6f434e99d7816b37d15f2f,vru_present,0.533
ed5b84e7ea6f434e99d7816b37d15f2f,weather,0.0
ed5fc18c31904f96a8f0dbb99ff069c0,time_of_day,0.067
ed5fc18c31904f96a8f0dbb99ff069c0,vehicle_density,1.0
ed5fc18c31904f96a8f0dbb99ff069c0,vru_present,0.8
ed5fc18c31904f96a8f0dbb99ff069c0,weather,0.0
edba7d0cf1c64d2a9c8a5ebddab507a9,time_of_day,0.133
edba7d0cf1c64d2a9c8a5ebddab507a9,vehicle_density,1.0
edba7d0cf1c64d2a9c8a5ebddab507a9,vru_present,0.067
ee9b3f38dadd40588f43ba590c4751b9,time_of_day,0.2
ee9b3f38dadd40588f43ba590c4751b9,vehicle_density,0.467
ee9b3f38dadd40588f43ba590c4751b9,vru_present,1.0
ee9b3f38dadd40588f43ba590c4751b9,weather,0.8
eef55c3b48f34d949959b45130ee293a,time_of_day,0.067
eef55c3b48f34d949959b45130ee293a,vehicle_density,0.6
eef55c3b48f34d949959b45130ee293a,vru_present,0.0
eef55c3b48f34d949959b45130ee293a,weather,0.133
eff61ec3657c4d1c9327e3fe6ca639d3,time_of_day,0.267
eff61ec3657c4d1c9327e3fe6ca639d3,vehicle_density,0.8
eff61ec3657c4d1c9327e3fe6ca639d3,vru_present,0.2
eff61ec3657c4d1c9327e3fe6ca639d3,weather,0.2
f0c059b6d7b8438ea9f08de0a3c1fc1a,time_of_day,0.2
f0c059b6d7b8438ea9f08de0a3c1fc1a,vehicle_density,0.267
f0c059b6d7b8438ea9f08de0a3c1fc1a,vru_present,1.0
f0c059b6d7b8438ea9f08de0a3c1fc1a,weather,0.8
f1e3d9d08f044c439ce86a2d6fcca57b,time_of_day,0.2
f1e3d9d08f044c439ce86a2d6fcca57b,vehicle_density,1.0
f1e3d9d08f044c439ce86a2d6fcca57b,vru_present,0.867
f1e3d9d08f044c439ce86a2d6fcca57b,weather,0.0
f1fd429830e3437db4ba03ba851f0015,time_of_day,0.2
f1fd429830e3437db4ba03ba851f0015,vehicle_density,1.0
f1fd429830e3437db4ba03ba851f0015,vru_present,1.0
f1fd429830e3437db4ba03ba851f0015,weather,0.0
f218a2b4fa6941f7ac3798adc72126e8,time_of_day,0.133
f218a2b4fa6941f7ac3798adc72126e8,vehicle_density,0.4
f218a2b4fa6941f7ac3798adc72126e8,vru_present,0.6
f218a2b4fa6941f7ac3798adc72126e8,weather,0.0
f2a6d0e38153467ba0d02706024e258d,time_of_day,0.2
f2a6d0e38153467ba0d02706024e258d,vehicle_density,1.0
f2a6d0e38153467ba0d02706024e258d,vru_present,0.133
f2a6d0e38153467ba0d02706024e258d,weather,0.0
f2d48fe35d5646659dc339e1d36886f9,time_of_day,0.2
f2d48fe35d5646659dc339e1d36886f9,vehicle_density,0.533
f2d48fe35d5646659dc339e1d36886f9,vru_present,0.0
f2d48fe35d5646659dc339e1d36886f9,weather,0.8
f3e7e088082d4aabb9a3bf504d4ac904,time_of_day,0.0
f3e7e088082d4aabb9a3bf504d4ac904,vehicle_density,1.0
f3e7e088082d4aabb9a3bf504d4ac904,vru_present,0.667
f3e7e088082d4aabb9a3bf504d4ac904,weather,0.2
f40544fd4f5d42abbcfa948eeaf86850,time_of_day,0.0
f40544fd4f5d42abbcfa948eeaf86850,vehicle_density,0.6
f40544fd4f5d42abbcfa948eeaf86850,vru_present,0.0
f40544fd4f5d42abbcfa948eeaf86850,weather,0.0
f4163d8adea94bcf892e005d5d2937a8,time_of_day,0.0
f4163d8adea94bcf892e005d5d2937a8,vehicle_density,1.0
f4163d8adea94bcf892e005d5d2937a8,vru_present,1.0
f4163d8adea94bcf892e005d5d2937a8,weather,0.4
f4f86af4da3b49e79497deda5c5f223a,time_of_day,0.0
f4f86af4da3b49e79497deda5c5f223a,vehicle_density,0.6
f4f86af4da3b49e79497deda5c5f223a,vru_present,0.067
f4f86af4da3b49e79497deda5c5f223a,weather,0.0
f5b8088835f247b8a5434a9f0daadc20,time_of_day,0.0
f5b8088835f247b8a5434a9f0daadc20,vehicle_density,0.733
f5b8088835f247b8a5434a9f0daadc20,vru_present,0.467
f5b8088835f247b8a5434a9f0daadc20,weather,0.0
f5f955d2d7594fb4b18ef615b421c98e,time_of_day,0.2
f5f955d2d7594fb4b18ef615b421c98e,vehicle_density,0.0
f5f955d2d7594fb4b18ef615b421c98e,vru_present,1.0
f65ffdc408fb4a0c8ef0d1614b47dce8,time_of_day,0.8
f65ffdc408fb4a0c8ef0d1614b47dce8,vehicle_density,1.0
f65ffdc408fb4a0c8ef0d1614b47dce8,vru_present,0.267
f6ef25ab02c0483b9df411ed84873f41,time_of_day,0.0
f6ef25ab02c0483b9df411ed84873f41,vehicle_density,1.0
f6ef25ab02c0483b9df411ed84873f41,vru_present,0.333
f6ef25ab02c0483b9df411ed84873f41,weather,0.0
f753d3f87e5b40af87ff2cbf7c8e7082,time_of_day,0.0
f753d3f87e5b40af87ff2cbf7c8e7082,vehicle_density,0.067
f753d3f87e5b40af87ff2cbf7c8e7082,vru_present,0.133
f753d3f87e5b40af87ff2cbf7c8e7082,weather,0.0
f77ef1c17cbf432587d705c88ce76b3b,time_of_day,0.8
f77ef1c17cbf432587d705c88ce76b3b,vehicle_density,1.0
f77ef1c17cbf432587d705c88ce76b3b,vru_present,0.0
f90292e4cdf647e1a8842baabdaafcec,time_of_day,0.2
f90292e4cdf647e1a8842baabdaafcec,vehicle_density,0.133
f90292e4cdf647e1a8842baabdaafcec,vru_present,1.0
fa51f1910942494cbe396640010fea64,time_of_day,0.8
fa51f1910942494cbe396640010fea64,vehicle_density,0.533
fa51f1910942494cbe396640010fea64,vru_present,0.733
fa51f1910942494cbe396640010fea64,weather,0.4
fa65a298c01f44e7a182bbf9e5fe3697,time_of_day,0.0
fa65a298c01f44e7a182bbf9e5fe3697,vehicle_density,1.0
fa65a298c01f44e7a182bbf9e5fe3697,vru_present,0.133
fa65a298c01f44e7a182bbf9e5fe3697,weather,0.0
fb61d590dd1143ccb12ea56fbe9d9d07,time_of_day,0.6
fb61d590dd1143ccb12ea56fbe9d9d07,vehicle_density,1.0
fb61d590dd1143ccb12ea56fbe9d9d07,vru_present,0.133
fc8ed14d78fa4879898315f5dee21d38,time_of_day,0.267
fc8ed14d78fa4879898315f5dee21d38,vehicle_density,1.0
fc8ed14d78fa4879898315f5dee21d38,vru_present,0.267
fc8ed14d78fa4879898315f5dee21d38,weather,0.0
fdc39b23ab4242eda6ec5e1e6574fe33,time_of_day,0.0
fdc39b23ab4242eda6ec5e1e6574fe33,vehicle_density,0.4
fdc39b23ab4242eda6ec5e1e6574fe33,vru_present,0.667
fdc39b23ab4242eda6ec5e1e6574fe33,weather,0.0
fe2a163b8948451b95fa48e21e1988ce,time_of_day,0.133
fe2a163b8948451b95fa48e21e1988ce,vehicle_density,0.0
fe2a163b8948451b95fa48e21e1988ce,vru_present,0.067
fe2a163b8948451b95fa48e21e1988ce,weather,0.0
fe40762a54e1414da73de751877ad576,time_of_day,0.0
fe40762a54e1414da73de751877ad576,vehicle_density,0.2
fe40762a54e1414da73de751877ad576,vru_present,1.0
fe42b85d7f7a4107b650ffa993a4fbff,time_of_day,0.2
fe42b85d7f7a4107b650ffa993a4fbff,vehicle_density,0.8
fe42b85d7f7a4107b650ffa993a4fbff,vru_present,0.0
fe42b85d7f7a4107b650ffa993a4fbff,weather,0.0
feaef544d11646ed806b53d9e1f39cd9,time_of_day,0.4
feaef544d11646ed806b53d9e1f39cd9,vehicle_density,1.0
feaef544d11646ed806b53d9e1f39cd9,vru_present,0.2
feaef544d11646ed806b53d9e1f39cd9,weather,0.2
fedfb3a6cb804635a0f47143f9ca8d6f,time_of_day,0.2
fedfb3a6cb804635a0f47143f9ca8d6f,vehicle_density,1.0
fedfb3a6cb804635a0f47143f9ca8d6f,vru_present,0.467
fedfb3a6cb804635a0f47143f9ca8d6f,weather,0.0
ff007cb7b78443e6887401d694f0d369,time_of_day,0.0
ff007cb7b78443e6887401d694f0d369,vehicle_density,1.0
ff007cb7b78443e6887401d694f0d369,vru_present,0.6
ff007cb7b78443e6887401d694f0d369,weather,0.0
